id,booking_status_pred,Probability
53830,1,0.6245967
53831,1,0.69985795
53832,0,0.43116504
53833,1,0.5833631
53834,1,0.77779424
53835,1,0.9322803
53836,0,0.12566124
53837,0,0.06250063
53838,0,0.42453137
53839,1,0.6543633
53840,1,0.9425945
53841,1,0.79219234
53842,0,0.030816102
53843,0,0.20976038
53844,0,0.030677905
53845,1,0.64378923
53846,1,0.84321713
53847,1,0.94580007
53848,0,8.56954e-08
53849,0,0.08536317
53850,0,0.1471821
53851,0,0.0010651818
53852,0,0.0027771404
53853,0,0.081988096
53854,0,0.1268174
53855,0,0.41243404
53856,1,0.6795506
53857,0,0.06599347
53858,0,0.36934915
53859,1,0.8282312
53860,0,0.29766402
53861,0,0.121463396
53862,0,0.31695405
53863,0,0.291495
53864,0,0.0018238688
53865,0,0.3935785
53866,1,0.89836186
53867,0,0.13461414
53868,1,0.52222437
53869,1,0.6262617
53870,0,0.361298
53871,0,0.00013457263
53872,0,0.10035047
53873,1,0.7917711
53874,1,0.6665974
53875,1,0.50630975
53876,0,0.057908814
53877,1,0.8758633
53878,0,0.09704336
53879,0,0.19769713
53880,0,0.27224877
53881,0,0.21681999
53882,0,0.032525364
53883,1,0.8062024
53884,0,0.22649837
53885,0,0.0002199821
53886,0,0.14783135
53887,1,0.7855146
53888,1,0.75404274
53889,0,0.11234364
53890,0,0.24537258
53891,1,0.7619996
53892,0,0.07454765
53893,1,0.67595094
53894,0,0.2088207
53895,0,0.28819808
53896,0,0.08666852
53897,0,0.16134411
53898,1,0.56318426
53899,0,4.092798e-05
53900,0,0.003956625
53901,0,0.25761434
53902,1,0.88246036
53903,0,0.21027313
53904,0,0.44027844
53905,0,0.35688683
53906,1,0.76219004
53907,0,0.47714022
53908,0,0.11918917
53909,1,0.93638843
53910,0,0.33543664
53911,1,0.92380846
53912,1,0.7833114
53913,0,0.4980157
53914,1,0.84357035
53915,0,0.4856749
53916,0,0.3539606
53917,1,0.61242366
53918,1,0.93029
53919,0,0.036628515
53920,1,0.7140188
53921,1,0.8578804
53922,0,0.336712
53923,1,0.8357948
53924,0,0.15457077
53925,0,0.22901894
53926,0,0.23143272
53927,0,0.2365033
53928,1,0.7653396
53929,1,0.7113518
53930,0,0.35235083
53931,1,0.8390102
53932,1,0.5880371
53933,0,0.22622302
53934,0,0.29942578
53935,1,0.66454685
53936,0,0.1747001
53937,0,0.25819474
53938,1,0.5927331
53939,1,0.8045543
53940,0,0.12837495
53941,0,1.7282806e-05
53942,0,0.37953216
53943,0,0.17802228
53944,0,0.007268384
53945,0,0.19854002
53946,1,0.5146319
53947,0,0.48429537
53948,0,0.072483085
53949,0,0.045469906
53950,1,0.51700467
53951,1,0.72574484
53952,0,0.31969914
53953,0,0.052106824
53954,0,0.0922717
53955,1,0.9130463
53956,1,0.6350805
53957,0,0.07712392
53958,1,0.86673576
53959,0,0.3297114
53960,0,0.1468714
53961,0,0.44029856
53962,1,0.768038
53963,0,0.38293558
53964,1,0.7142821
53965,0,0.20534967
53966,0,0.12521845
53967,1,0.67413163
53968,1,0.7758849
53969,0,0.11657799
53970,0,0.24981038
53971,1,0.7683798
53972,0,0.15872814
53973,1,0.5896958
53974,1,0.59331757
53975,0,0.04063803
53976,1,0.6746421
53977,0,0.4770543
53978,0,0.30246234
53979,0,0.24126178
53980,1,0.6301627
53981,0,0.41817874
53982,1,0.7464974
53983,0,0.0044329823
53984,0,0.21485466
53985,1,0.6753978
53986,0,0.11261102
53987,1,0.65889645
53988,0,0.41369718
53989,0,0.11136945
53990,0,0.47594482
53991,0,8.2974275e-08
53992,0,0.37286317
53993,0,0.0926742
53994,1,0.7161274
53995,1,0.9394804
53996,1,0.85392946
53997,0,0.073371276
53998,0,0.012964357
53999,0,0.39459276
54000,0,0.09374355
54001,1,0.9001636
54002,0,0.1965194
54003,0,0.4273687
54004,0,0.109803095
54005,1,0.8734998
54006,0,0.13607897
54007,1,0.7814925
54008,1,0.6153598
54009,0,0.3806813
54010,0,0.1265394
54011,1,0.6737314
54012,0,0.28647128
54013,0,0.21591122
54014,1,0.7454333
54015,1,0.92246705
54016,1,0.65646315
54017,0,0.013515977
54018,1,0.88348895
54019,1,0.6525732
54020,0,0.30960035
54021,1,0.6198858
54022,0,0.06955871
54023,1,0.74459636
54024,1,0.89977676
54025,0,0.3388908
54026,0,0.0005261939
54027,0,0.37951252
54028,0,0.27694118
54029,1,0.9084953
54030,0,0.00057473744
54031,0,0.42545295
54032,1,0.7547293
54033,1,0.8990103
54034,0,0.005373605
54035,0,0.43167233
54036,0,0.12798783
54037,0,0.079193324
54038,0,0.0054907114
54039,1,0.9257579
54040,0,0.3568827
54041,1,0.7834388
54042,1,0.8599696
54043,0,0.24355142
54044,0,0.042853575
54045,0,0.41209474
54046,1,0.7388421
54047,0,0.1698628
54048,0,0.2504177
54049,0,0.4132813
54050,1,0.94848484
54051,0,0.4146667
54052,1,0.6638229
54053,0,0.20389427
54054,1,0.74447674
54055,0,0.32804987
54056,0,0.17924576
54057,1,0.80059105
54058,1,0.9151233
54059,1,0.9440544
54060,0,0.19120716
54061,1,0.5177431
54062,1,0.7630147
54063,0,1.2108013e-07
54064,1,0.514161
54065,1,0.62896657
54066,0,0.00013785073
54067,0,0.20220557
54068,1,0.5842677
54069,1,0.8764812
54070,0,0.32812232
54071,0,0.26003838
54072,0,0.15596113
54073,0,0.056595534
54074,0,0.49010175
54075,1,0.7216863
54076,1,0.6645425
54077,0,0.21371298
54078,0,0.37270254
54079,0,0.12534952
54080,1,0.8375197
54081,0,0.3145805
54082,0,0.047338054
54083,0,0.09758626
54084,0,0.41761947
54085,0,0.04232641
54086,1,0.54698485
54087,1,0.71877164
54088,0,0.03834232
54089,0,0.16588534
54090,0,0.22848754
54091,0,0.120137386
54092,0,0.23918833
54093,0,0.098690465
54094,1,0.92819077
54095,0,0.2735213
54096,0,0.20895508
54097,1,0.81760526
54098,0,0.055684283
54099,0,0.019738032
54100,1,0.5450794
54101,1,0.61389375
54102,0,0.012291028
54103,0,0.3177553
54104,1,0.78445613
54105,0,0.084178455
54106,0,0.41928464
54107,0,0.071350135
54108,0,0.24897088
54109,0,0.022185093
54110,1,0.5643485
54111,0,0.0435291
54112,1,0.81351846
54113,0,0.25048906
54114,0,6.829822e-08
54115,0,0.00092755334
54116,1,0.9106586
54117,0,0.15341447
54118,0,0.43102753
54119,1,0.60116076
54120,0,0.16411287
54121,0,0.03410795
54122,1,0.93948865
54123,1,0.5390551
54124,0,0.2836854
54125,1,0.64184654
54126,1,0.7591322
54127,0,0.045069154
54128,1,0.9534358
54129,1,0.73647964
54130,0,0.48186836
54131,1,0.8389955
54132,0,0.014377937
54133,1,0.7850646
54134,1,0.752164
54135,0,0.24261595
54136,0,0.03322551
54137,0,0.06737331
54138,0,0.12372479
54139,1,0.8826082
54140,1,0.87361574
54141,0,0.2534933
54142,0,0.026220076
54143,0,0.463498
54144,0,0.46508282
54145,0,0.12359606
54146,1,0.7025741
54147,1,0.6967538
54148,0,0.11728194
54149,1,0.9459545
54150,0,0.44323224
54151,0,0.2794648
54152,0,0.18089436
54153,1,0.8664452
54154,0,0.012734884
54155,1,0.7963368
54156,0,0.2404049
54157,0,0.16944323
54158,0,0.10613954
54159,0,0.26305175
54160,0,0.3509852
54161,0,0.30054957
54162,0,0.48191977
54163,0,0.21895346
54164,1,0.75388527
54165,1,0.6162048
54166,0,0.0644464
54167,0,0.45125818
54168,0,0.3025178
54169,1,0.67264354
54170,0,0.47675708
54171,1,0.837477
54172,1,0.7959864
54173,0,0.30319777
54174,0,0.45839062
54175,0,0.104126684
54176,0,0.073333696
54177,1,0.6225375
54178,0,0.41994816
54179,0,0.35365584
54180,0,0.1559008
54181,1,0.75902605
54182,0,0.3096214
54183,0,0.47542256
54184,0,0.028406492
54185,0,0.0052746544
54186,1,0.5756519
54187,1,0.63902587
54188,0,0.29233313
54189,1,0.9265707
54190,1,0.5014715
54191,0,0.36588886
54192,0,0.40038607
54193,0,0.38948807
54194,0,0.0025465991
54195,1,0.91960394
54196,0,0.07156621
54197,1,0.7333524
54198,0,0.42069733
54199,0,0.30332077
54200,0,0.17148884
54201,0,0.02780166
54202,0,0.44951284
54203,1,0.7473313
54204,0,0.21244879
54205,0,0.14439656
54206,0,0.22820278
54207,0,0.42380497
54208,0,0.18075648
54209,0,0.14400029
54210,0,0.11449988
54211,1,0.73843074
54212,0,0.23779969
54213,0,0.118311115
54214,0,0.0035518478
54215,1,0.82139504
54216,1,0.862282
54217,0,0.015593145
54218,0,0.2799567
54219,1,0.8873156
54220,0,0.0013591893
54221,0,0.29447195
54222,1,0.9041051
54223,0,0.39735526
54224,0,0.3498797
54225,1,0.6170955
54226,0,0.059361927
54227,1,0.9114948
54228,0,0.17760392
54229,0,0.37041676
54230,0,0.049977347
54231,0,0.38216597
54232,0,0.14079465
54233,0,0.011933472
54234,1,0.79208136
54235,0,0.4022677
54236,1,0.66178966
54237,0,0.10552693
54238,0,0.44435185
54239,1,0.7938387
54240,0,0.014991115
54241,0,0.10364882
54242,0,0.14927459
54243,0,0.059989683
54244,0,0.027381143
54245,0,0.027839603
54246,0,0.45643574
54247,0,0.11418881
54248,0,0.45388132
54249,0,0.26335007
54250,0,0.23660181
54251,1,0.7754591
54252,0,0.2959578
54253,0,0.12250718
54254,0,0.057235062
54255,1,0.5028698
54256,1,0.79442567
54257,1,0.7453376
54258,0,0.008067053
54259,0,0.04112165
54260,1,0.7405992
54261,1,0.7388118
54262,1,0.6970537
54263,0,0.40651992
54264,0,0.41818368
54265,0,0.10065313
54266,0,3.092768e-11
54267,1,0.6539061
54268,0,0.4775158
54269,0,0.49971682
54270,0,0.26970315
54271,1,0.90122837
54272,1,0.6395036
54273,0,0.30663392
54274,0,0.24278902
54275,0,0.09700752
54276,1,0.56886464
54277,1,0.747334
54278,0,1.6758129e-06
54279,0,0.103655495
54280,0,0.33770803
54281,1,0.7647396
54282,0,0.3855791
54283,0,0.3114265
54284,1,0.6640875
54285,0,0.28642952
54286,0,0.22446749
54287,0,0.006864184
54288,1,0.6075509
54289,0,0.4005655
54290,0,0.06435962
54291,1,0.96201676
54292,0,0.07789724
54293,1,0.5656424
54294,0,0.20308627
54295,0,0.19306076
54296,0,0.014475738
54297,1,0.8262039
54298,0,0.06649921
54299,0,0.028900046
54300,0,0.2431433
54301,0,0.06730866
54302,0,0.21776107
54303,0,0.10348576
54304,0,0.07693024
54305,1,0.83092105
54306,1,0.876881
54307,0,0.047514234
54308,0,0.19869949
54309,0,0.08031692
54310,1,0.837293
54311,1,0.6705608
54312,1,0.8397713
54313,0,0.06210945
54314,0,0.14036803
54315,1,0.8327531
54316,0,0.36441898
54317,1,0.50694525
54318,0,0.20898727
54319,0,0.0685547
54320,0,0.38036877
54321,1,0.92746377
54322,0,0.07493228
54323,1,0.85072803
54324,0,3.4356573e-09
54325,0,0.070262864
54326,0,0.08403461
54327,1,0.88070995
54328,0,0.044425733
54329,0,0.085560106
54330,1,0.9091868
54331,0,0.17295384
54332,0,0.06463812
54333,1,0.94698834
54334,1,0.66451615
54335,1,0.9395769
54336,0,0.010228824
54337,1,0.60844827
54338,1,0.8456527
54339,0,0.38125938
54340,0,0.01986941
54341,1,0.72148794
54342,0,0.33778647
54343,0,0.06883614
54344,1,0.50778425
54345,1,0.9375823
54346,1,0.61867696
54347,0,0.20430784
54348,1,0.8114756
54349,1,0.8816659
54350,1,0.8355165
54351,0,0.00029483004
54352,1,0.9161016
54353,0,0.022633927
54354,1,0.69837695
54355,0,0.013708594
54356,0,0.0150215905
54357,1,0.902843
54358,0,0.04402434
54359,0,0.26297668
54360,0,0.23066531
54361,1,0.5023925
54362,1,0.96806234
54363,0,0.2054523
54364,0,0.18089928
54365,0,0.1264016
54366,0,0.34098846
54367,1,0.5238436
54368,0,3.8099257e-05
54369,1,0.91004837
54370,0,0.31084272
54371,1,0.93441176
54372,1,0.9092307
54373,0,0.4640134
54374,0,0.46488205
54375,0,0.040771272
54376,0,0.11707088
54377,1,0.75957066
54378,0,0.062332246
54379,0,0.105038114
54380,0,0.27368006
54381,0,0.27139035
54382,1,0.8839369
54383,0,0.045773074
54384,0,0.28626624
54385,0,0.44746205
54386,0,0.18752033
54387,0,0.22368576
54388,1,0.8150349
54389,0,7.3572032e-06
54390,1,0.8838424
54391,0,0.23996276
54392,1,0.5044822
54393,0,0.4607672
54394,1,0.8063362
54395,0,0.25430703
54396,0,0.13132142
54397,1,0.84226966
54398,1,0.9174019
54399,0,0.012299878
54400,0,0.26424217
54401,0,0.042926796
54402,0,0.19642054
54403,1,0.9187949
54404,0,0.1570109
54405,0,0.03685059
54406,0,0.13969338
54407,0,0.01698586
54408,0,0.39090535
54409,0,0.023456907
54410,0,0.11230012
54411,0,0.24384356
54412,0,0.0116547905
54413,1,0.67454743
54414,0,0.14763258
54415,1,0.6598414
54416,0,0.056440584
54417,0,0.22554171
54418,1,0.7496514
54419,0,0.19408828
54420,1,0.9280188
54421,0,1.3965457e-06
54422,0,0.24923591
54423,1,0.6108928
54424,0,0.039316736
54425,0,0.2183301
54426,1,0.77086836
54427,0,0.10853906
54428,1,0.76077235
54429,0,0.0024554806
54430,0,0.23383237
54431,0,0.32252946
54432,0,0.00033497086
54433,0,0.21912432
54434,0,0.2220744
54435,1,0.8423191
54436,0,0.075086385
54437,0,0.17713879
54438,0,0.42383763
54439,1,0.73170877
54440,0,0.018133132
54441,0,0.41127324
54442,0,0.4461814
54443,0,0.077829935
54444,0,0.19154693
54445,0,0.11909653
54446,0,0.0069002886
54447,0,0.08953634
54448,0,0.46913454
54449,1,0.5459994
54450,1,0.8485587
54451,0,0.2558558
54452,1,0.61004436
54453,0,0.115471296
54454,1,0.5072254
54455,0,0.069457516
54456,0,0.0083690565
54457,0,0.48815766
54458,1,0.8056009
54459,0,0.23360431
54460,0,0.43860927
54461,0,0.04404363
54462,1,0.95944834
54463,1,0.50305
54464,1,0.79505366
54465,0,0.29593825
54466,1,0.5694792
54467,1,0.93685657
54468,1,0.66068137
54469,0,0.23279352
54470,0,0.18822095
54471,0,0.14066708
54472,0,0.097828105
54473,0,0.23783311
54474,0,0.0677286
54475,0,0.33352575
54476,1,0.681774
54477,0,0.0004976357
54478,0,0.21712473
54479,0,0.14709593
54480,1,0.79088444
54481,1,0.75465494
54482,1,0.94231766
54483,0,0.15349838
54484,0,0.11884161
54485,1,0.77818996
54486,0,0.10538884
54487,0,0.16096511
54488,1,0.59054387
54489,0,0.47209644
54490,1,0.9313762
54491,1,0.7446481
54492,0,0.04525536
54493,1,0.8176949
54494,1,0.9082625
54495,1,0.6672257
54496,0,3.1138672e-09
54497,0,0.48277876
54498,0,0.08903643
54499,1,0.7630244
54500,1,0.7620461
54501,0,0.19345902
54502,1,0.81686693
54503,0,0.12860398
54504,0,0.21726525
54505,1,0.6687736
54506,1,0.8437058
54507,0,0.2605976
54508,1,0.8131458
54509,0,0.0075146914
54510,0,0.46853715
54511,1,0.8122411
54512,1,0.9537206
54513,0,0.058534876
54514,0,0.38761967
54515,1,0.5582463
54516,1,0.7769417
54517,1,0.91920745
54518,0,0.10083104
54519,0,0.25246966
54520,0,0.10077051
54521,0,0.13850887
54522,0,0.13530906
54523,0,0.161344
54524,0,0.046579633
54525,0,0.010594274
54526,1,0.6124826
54527,0,0.1978036
54528,0,0.10666963
54529,0,0.03386652
54530,0,0.41308615
54531,1,0.5012015
54532,1,0.67533344
54533,0,0.4282383
54534,0,0.12961113
54535,1,0.5802723
54536,0,0.2664476
54537,0,0.036473826
54538,0,0.13648386
54539,0,0.031287
54540,0,0.20147109
54541,1,0.90242726
54542,0,0.2340372
54543,1,0.85312027
54544,0,0.2718662
54545,0,0.06149053
54546,1,0.75759333
54547,0,0.36953694
54548,0,0.014290845
54549,1,0.76494414
54550,0,0.19917473
54551,0,0.065690726
54552,1,0.7395267
54553,1,0.83061373
54554,1,0.61091006
54555,1,0.9091793
54556,0,0.15680277
54557,0,0.35575384
54558,0,0.22337723
54559,0,0.23866521
54560,1,0.63745236
54561,1,0.83278364
54562,0,0.08843662
54563,1,0.50953054
54564,0,0.37137112
54565,1,0.8618654
54566,0,0.49930504
54567,0,0.33248818
54568,1,0.66912574
54569,0,0.35961288
54570,0,0.38458553
54571,0,2.0207698e-10
54572,1,0.6336606
54573,0,0.03387439
54574,0,0.23547927
54575,0,0.1217446
54576,0,0.2906679
54577,1,0.84546834
54578,0,0.05470147
54579,0,0.011996257
54580,0,0.1485164
54581,0,0.019147506
54582,0,0.0674263
54583,0,0.0066098673
54584,0,0.024706656
54585,0,0.42393
54586,0,0.4449746
54587,0,0.27188087
54588,1,0.80987453
54589,0,0.17440248
54590,0,0.19253281
54591,0,0.03354634
54592,1,0.7819255
54593,0,0.37834188
54594,0,0.09949788
54595,0,0.45521456
54596,0,0.033438798
54597,0,0.11611276
54598,1,0.9290644
54599,0,0.008677216
54600,0,0.3357385
54601,0,0.005738985
54602,0,0.13435161
54603,0,0.27999955
54604,0,0.0002531564
54605,1,0.7515358
54606,0,0.42443225
54607,0,0.15744087
54608,0,0.21066685
54609,0,0.069019236
54610,1,0.7601214
54611,1,0.84919757
54612,0,0.06311235
54613,0,0.18619394
54614,1,0.89486086
54615,0,0.087765686
54616,0,0.2394852
54617,0,0.19318622
54618,1,0.74380344
54619,0,0.008042453
54620,0,0.16890582
54621,0,0.35180193
54622,1,0.6561247
54623,1,0.6422457
54624,0,0.39306366
54625,1,0.73265713
54626,0,0.021146249
54627,1,0.9273977
54628,0,0.03168774
54629,0,0.2452694
54630,1,0.74743724
54631,1,0.83216023
54632,0,0.22294012
54633,0,0.120649904
54634,0,0.4821846
54635,0,0.038568325
54636,1,0.63112634
54637,1,0.9431043
54638,1,0.6533604
54639,1,0.76806575
54640,1,0.8054284
54641,1,0.63553786
54642,0,0.09125596
54643,0,0.0024503262
54644,1,0.504924
54645,0,0.18129039
54646,0,0.40554047
54647,0,0.2453251
54648,0,0.41271985
54649,1,0.553483
54650,0,0.4135418
54651,0,0.23607203
54652,1,0.8655615
54653,1,0.8188668
54654,1,0.77635974
54655,0,0.03396203
54656,0,0.11804067
54657,0,0.18857151
54658,0,0.37746358
54659,0,0.080519095
54660,0,0.063266195
54661,1,0.808903
54662,0,0.037706606
54663,1,0.7889542
54664,0,0.042617697
54665,0,0.4249679
54666,0,0.022580354
54667,0,0.07720973
54668,1,0.8296277
54669,1,0.77877563
54670,1,0.50863266
54671,1,0.90603584
54672,0,0.41769192
54673,0,0.32457998
54674,0,0.16902378
54675,1,0.61743003
54676,1,0.9402427
54677,0,0.31032073
54678,1,0.6203987
54679,0,0.0001452505
54680,1,0.8252739
54681,1,0.5470649
54682,0,0.024652395
54683,1,0.89246005
54684,1,0.779719
54685,0,0.3891499
54686,0,0.24394616
54687,1,0.6439931
54688,0,0.25508788
54689,1,0.79362464
54690,0,0.19301918
54691,0,5.2456295e-07
54692,1,0.9269052
54693,0,0.005793494
54694,0,0.46618694
54695,0,0.02348049
54696,0,0.3773834
54697,0,0.09179583
54698,0,0.30617806
54699,0,0.084075816
54700,1,0.85849845
54701,0,0.19513777
54702,1,0.55224615
54703,0,0.3195608
54704,0,0.18527839
54705,0,0.15790315
54706,1,0.7920194
54707,0,0.38892555
54708,0,0.057700045
54709,0,0.31875816
54710,0,0.45180103
54711,1,0.79758114
54712,1,0.79600465
54713,0,0.11791649
54714,0,0.08098437
54715,1,0.7446308
54716,0,0.11431176
54717,0,0.27064663
54718,0,0.24077515
54719,0,0.039673097
54720,0,0.00979275
54721,1,0.77817327
54722,0,0.021332925
54723,0,0.047242932
54724,0,0.16510002
54725,1,0.78602064
54726,0,0.16526945
54727,1,0.819161
54728,0,0.26661086
54729,1,0.50823855
54730,1,0.57982683
54731,0,0.2587772
54732,0,3.7062477e-05
54733,0,0.23519589
54734,1,0.7315613
54735,0,0.3144896
54736,0,0.11194494
54737,1,0.77788454
54738,0,0.11408826
54739,0,0.21756667
54740,0,0.2555049
54741,0,0.48851788
54742,0,0.25522304
54743,0,0.0047360337
54744,0,2.004913e-11
54745,1,0.66132635
54746,0,0.15881073
54747,0,0.09603083
54748,0,0.4960366
54749,0,0.37456787
54750,1,0.86202836
54751,0,0.3638413
54752,1,0.61441493
54753,0,0.014868448
54754,1,0.93131155
54755,0,4.744788e-06
54756,0,0.41382098
54757,0,0.2707545
54758,1,0.794563
54759,1,0.58279234
54760,0,0.19986346
54761,0,0.4266957
54762,0,0.2174683
54763,0,0.29749855
54764,0,0.15800813
54765,1,0.7506228
54766,0,0.38102716
54767,1,0.8656123
54768,0,0.2325517
54769,0,0.40121958
54770,0,0.441595
54771,0,0.2091515
54772,0,0.06559863
54773,1,0.6436864
54774,0,7.091279e-07
54775,1,0.9404655
54776,1,0.88467664
54777,1,0.6861283
54778,0,0.17582868
54779,1,0.91377676
54780,1,0.50987846
54781,0,0.0891545
54782,0,0.038664024
54783,0,0.00064993446
54784,1,0.8415792
54785,1,0.707802
54786,1,0.94016445
54787,0,0.1578357
54788,1,0.84036607
54789,0,0.15509088
54790,0,0.13405009
54791,0,0.02723407
54792,1,0.8792486
54793,0,0.3085084
54794,0,0.11400321
54795,0,0.0071194735
54796,0,0.2438759
54797,0,0.013868605
54798,1,0.8697772
54799,1,0.9211671
54800,0,0.009196013
54801,0,0.2898397
54802,1,0.7553137
54803,0,0.16873528
54804,1,0.78274167
54805,1,0.8708171
54806,0,0.0022165775
54807,1,0.7718055
54808,0,0.3473504
54809,0,0.03392077
54810,1,0.69952124
54811,0,3.946346e-06
54812,1,0.8689419
54813,0,0.01898964
54814,0,0.44611174
54815,0,0.077844895
54816,0,0.18697979
54817,1,0.70591116
54818,0,0.20826563
54819,1,0.9244432
54820,1,0.53847355
54821,1,0.6561682
54822,0,0.0016891316
54823,0,0.48434168
54824,0,0.42823067
54825,0,0.21647878
54826,0,0.26499608
54827,0,0.25115675
54828,1,0.6758258
54829,1,0.9172632
54830,1,0.652602
54831,0,0.060450774
54832,0,0.28710386
54833,0,0.3784437
54834,1,0.7683052
54835,0,0.47125956
54836,1,0.67160213
54837,0,0.21988268
54838,0,0.15662083
54839,0,0.35521495
54840,0,0.15345146
54841,0,0.043474715
54842,0,0.09007917
54843,0,0.041050605
54844,0,0.16008565
54845,0,0.17320836
54846,1,0.86193174
54847,0,0.45789605
54848,1,0.6172329
54849,1,0.7500434
54850,0,0.02172393
54851,0,0.44504303
54852,0,0.44797623
54853,1,0.5667773
54854,0,0.27220908
54855,1,0.7970062
54856,0,0.2050132
54857,1,0.6971477
54858,0,0.23101385
54859,1,0.7374789
54860,1,0.74753004
54861,1,0.9677936
54862,1,0.70729333
54863,0,0.23062669
54864,1,0.8783497
54865,0,0.021317247
54866,1,0.9356159
54867,0,0.06498418
54868,0,0.2586528
54869,0,0.2297419
54870,0,0.35332257
54871,0,0.17035815
54872,0,0.3180636
54873,0,0.015179273
54874,0,0.36598927
54875,0,0.044917922
54876,0,0.13197486
54877,0,0.0014809305
54878,0,0.48384687
54879,1,0.8745263
54880,0,0.17456268
54881,0,0.35126153
54882,0,0.24724281
54883,0,0.00939831
54884,1,0.7186547
54885,1,0.902328
54886,0,0.46323308
54887,0,0.3547427
54888,0,0.3123779
54889,1,0.7189044
54890,1,0.6296558
54891,0,0.33237275
54892,0,0.015019185
54893,1,0.89486283
54894,1,0.8020358
54895,0,0.0019910254
54896,0,0.25866926
54897,1,0.84374005
54898,1,0.87326336
54899,1,0.68635845
54900,0,0.0010331107
54901,1,0.7296902
54902,1,0.7534691
54903,0,0.08101497
54904,0,0.08521545
54905,0,0.2565068
54906,1,0.76525456
54907,0,0.46239457
54908,0,0.0039952444
54909,0,0.17611744
54910,0,0.3222749
54911,0,0.14770785
54912,0,0.45166135
54913,1,0.626526
54914,1,0.7782703
54915,0,0.00020117692
54916,1,0.80701476
54917,0,0.3869954
54918,0,0.24321184
54919,0,0.18553458
54920,0,0.15819426
54921,1,0.80728877
54922,0,0.42504033
54923,0,0.19277816
54924,0,0.23179139
54925,0,0.23370361
54926,0,0.20371208
54927,1,0.8213112
54928,0,0.29038918
54929,0,0.40300792
54930,1,0.6015739
54931,0,0.379545
54932,1,0.8597014
54933,0,0.27648476
54934,0,0.121717855
54935,0,0.42199415
54936,0,0.3447497
54937,0,0.07104752
54938,0,0.012908013
54939,1,0.74778014
54940,1,0.8721061
54941,0,0.25724682
54942,1,0.77195156
54943,0,1.1329298e-08
54944,1,0.5253627
54945,0,0.1370314
54946,1,0.85440904
54947,0,0.27536306
54948,1,0.8868356
54949,0,0.08612831
54950,0,0.22785532
54951,1,0.68816346
54952,1,0.5364735
54953,0,0.31789815
54954,0,0.050538458
54955,0,0.34115434
54956,0,0.21752049
54957,0,0.015103885
54958,1,0.69608593
54959,0,0.20300165
54960,0,0.24146427
54961,1,0.8228996
54962,0,0.20412871
54963,1,0.8263085
54964,0,0.33753794
54965,0,0.007593973
54966,1,0.5021322
54967,0,0.14800738
54968,0,0.21979825
54969,0,0.09100845
54970,0,0.40107605
54971,1,0.68814814
54972,1,0.73515457
54973,0,0.19779894
54974,0,0.069913186
54975,0,0.28244463
54976,1,0.893674
54977,0,0.12581037
54978,1,0.9265341
54979,1,0.75262254
54980,1,0.8991059
54981,1,0.5559643
54982,0,0.37443027
54983,0,0.27805245
54984,1,0.80035913
54985,1,0.71486
54986,0,0.06997543
54987,0,0.45228985
54988,0,0.07772238
54989,0,0.013899144
54990,0,0.17510797
54991,0,0.29083687
54992,0,0.15904495
54993,0,0.054807026
54994,0,0.3930019
54995,0,0.43880796
54996,0,0.24317852
54997,0,0.13279898
54998,1,0.6618181
54999,1,0.6849773
55000,0,0.0058660614
55001,0,0.08497641
55002,0,0.2252224
55003,0,0.2195453
55004,0,0.011519449
55005,1,0.9086783
55006,0,0.18611944
55007,0,0.121309265
55008,0,0.33514878
55009,1,0.6614642
55010,1,0.90266955
55011,0,0.040605985
55012,0,0.28074938
55013,1,0.8517228
55014,1,0.7718047
55015,1,0.8383444
55016,0,0.14104463
55017,1,0.7242362
55018,0,0.15240723
55019,0,0.10042006
55020,1,0.74079764
55021,0,0.04193467
55022,0,0.02515123
55023,0,0.16048208
55024,0,0.11210396
55025,0,0.059812322
55026,0,0.36940822
55027,1,0.9180368
55028,0,0.14089288
55029,1,0.6419422
55030,0,0.026497448
55031,1,0.92488694
55032,0,0.2785417
55033,0,0.06592973
55034,0,0.0015300383
55035,1,0.6052566
55036,1,0.8104337
55037,1,0.54687077
55038,0,0.14501202
55039,0,0.07360386
55040,0,0.029940708
55041,0,0.25887382
55042,1,0.9128901
55043,0,0.22514272
55044,0,0.06171458
55045,1,0.6627028
55046,1,0.753631
55047,0,0.14689526
55048,0,0.059760053
55049,0,0.36567408
55050,0,5.0205304e-05
55051,0,0.16153055
55052,0,0.3051387
55053,0,0.3659788
55054,1,0.9512826
55055,0,0.18829617
55056,1,0.69082856
55057,1,0.8648088
55058,1,0.63193744
55059,0,0.275577
55060,1,0.63053364
55061,0,0.12189707
55062,0,0.0031543544
55063,0,5.4321767e-06
55064,0,0.2006401
55065,0,0.04465151
55066,1,0.74840677
55067,0,0.059818145
55068,0,0.027413975
55069,0,0.2593902
55070,1,0.7742795
55071,0,0.48769215
55072,0,0.0068486636
55073,0,0.2740705
55074,1,0.8290216
55075,0,0.47213787
55076,0,0.113104895
55077,0,0.4297595
55078,0,0.25756067
55079,0,6.62405e-05
55080,0,0.22169776
55081,0,0.4011581
55082,0,0.26276866
55083,0,0.46230426
55084,1,0.5927667
55085,1,0.544972
55086,0,0.35334718
55087,1,0.7092466
55088,1,0.79314023
55089,0,0.05026353
55090,1,0.7972029
55091,1,0.56921506
55092,0,0.0050429134
55093,0,0.4447644
55094,0,0.048216086
